NODE_ID,X,Y,Z,HF_X,HF_Y,HF_Z
    38107.,  0.921739,  0.391304,  0.165000, -0.007703,  0.003763, 24.906832
    38109.,  0.921739,  0.391304,  0.180000, -0.005239,  0.002559, 24.905828
    38111.,  0.921739,  0.391304,  0.195000, -0.002749,  0.001343, 24.905209
    38114.,  0.902174,  0.391304,  0.165000, -0.009826,  0.004205, 24.903200
    38116.,  0.902174,  0.391304,  0.180000, -0.006682,  0.002860, 24.902151
    38118.,  0.902174,  0.391304,  0.195000, -0.003506,  0.001501, 24.901504
    38121.,  0.882609,  0.391304,  0.165000, -0.012083,  0.004779, 24.898659
    38123.,  0.882609,  0.391304,  0.180000, -0.008215,  0.003250, 24.897555
    38125.,  0.882609,  0.391304,  0.195000, -0.004311,  0.001705, 24.896874
    38128.,  0.863043,  0.391304,  0.165000, -0.014503,  0.005508, 24.893146
    38130.,  0.863043,  0.391304,  0.180000, -0.009859,  0.003744, 24.891978
    38132.,  0.863043,  0.391304,  0.195000, -0.005173,  0.001965, 24.891257
    38135.,  0.843478,  0.391304,  0.165000, -0.017116,  0.006418, 24.886585
    38137.,  0.843478,  0.391304,  0.180000, -0.011632,  0.004363, 24.885343
    38139.,  0.843478,  0.391304,  0.195000, -0.006102,  0.002289, 24.884578
    38142.,  0.823913,  0.391304,  0.165000, -0.019950,  0.007549, 24.878883
    38144.,  0.823913,  0.391304,  0.180000, -0.013553,  0.005129, 24.877562
    38146.,  0.823913,  0.391304,  0.195000, -0.007107,  0.002690, 24.876752
    38149.,  0.804348,  0.391304,  0.165000, -0.023030,  0.008944, 24.869933
    38151.,  0.804348,  0.391304,  0.180000, -0.015632,  0.006072, 24.868534
    38153.,  0.804348,  0.391304,  0.195000, -0.008192,  0.003183, 24.867683
    38156.,  0.784783,  0.391304,  0.165000, -0.026368,  0.010659, 24.859604
    38158.,  0.784783,  0.391304,  0.180000, -0.017868,  0.007225, 24.858146
    38160.,  0.784783,  0.391304,  0.195000, -0.009353,  0.003783, 24.857274
    38163.,  0.765217,  0.391304,  0.165000, -0.029949,  0.012754, 24.847734
    38165.,  0.765217,  0.391304,  0.180000, -0.020227,  0.008618, 24.846275
    38167.,  0.765217,  0.391304,  0.195000, -0.010561,  0.004501, 24.845439
    38170.,  0.745652,  0.391304,  0.165000, -0.033692,  0.015282, 24.834101
    38172.,  0.745652,  0.391304,  0.180000, -0.022595,  0.010259, 24.832792
    38174.,  0.745652,  0.391304,  0.195000, -0.011731,  0.005330, 24.832142
    38177.,  0.726087,  0.391304,  0.165000, -0.037374,  0.018249, 24.818345
    38179.,  0.726087,  0.391304,  0.180000, -0.024672,  0.012071, 24.817566
    38181.,  0.726087,  0.391304,  0.195000, -0.012646,  0.006197, 24.817479
    38184.,  0.706522,  0.391304,  0.165000, -0.040441,  0.021505, 24.799795
    38186.,  0.706522,  0.391304,  0.180000, -0.025723,  0.013744, 24.800477
    38188.,  0.706522,  0.391304,  0.195000, -0.012771,  0.006854, 24.801883
    38191.,  0.686957,  0.391304,  0.165000, -0.041596,  0.024418, 24.777011
    38193.,  0.686957,  0.391304,  0.180000, -0.024009,  0.014263, 24.781406
    38195.,  0.686957,  0.391304,  0.195000, -0.010835,  0.006520, 24.786581
    38198.,  0.667391,  0.391304,  0.165000, -0.037971,  0.025133, 24.746776
    38200.,  0.667391,  0.391304,  0.180000, -0.015632,  0.010891, 24.760271
    38202.,  0.667391,  0.391304,  0.195000, -0.003978,  0.003143, 24.774663
    38205.,  0.647826,  0.391304,  0.165000, -0.023490,  0.018325, 24.701830
    38207.,  0.647826,  0.391304,  0.180000,  0.007782, -0.004132, 24.736714
    38209.,  0.647826,  0.391304,  0.195000,  0.013943, -0.008995, 24.773125
    38212.,  0.628261,  0.391304,  0.165000,  0.012575, -0.008494, 24.627379
    38214.,  0.628261,  0.391304,  0.180000,  0.061571, -0.049130, 24.710760
    38216.,  0.628261,  0.391304,  0.195000,  0.054842, -0.044551, 24.796933
    38219.,  0.608696,  0.391304,  0.165000,  0.085519, -0.085517, 24.494107
    38221.,  0.608696,  0.391304,  0.180000,  0.165066, -0.165065, 24.679041
    38223.,  0.608696,  0.391304,  0.195000,  0.129361, -0.129361, 24.872973
    38226.,  0.589130,  0.391304,  0.165000,  0.195237, -0.256773, 24.268875
    38228.,  0.589130,  0.391304,  0.180000,  0.343227, -0.436613, 24.636530
    38230.,  0.589130,  0.391304,  0.195000,  0.277144, -0.348146, 25.039433
    38233.,  0.569565,  0.391304,  0.165000,  0.287384, -0.553009, 23.930238
    38235.,  0.569565,  0.391304,  0.180000,  0.470757, -0.886759, 24.571288
    38237.,  0.569565,  0.391304,  0.195000,  0.461026, -0.719445, 25.282742
    38240.,  0.980435,  0.371739,  0.165000, -0.001769,  0.003472, 24.914080
    38242.,  0.980435,  0.371739,  0.180000, -0.001203,  0.002362, 24.913168
    38244.,  0.980435,  0.371739,  0.195000, -0.000632,  0.001240, 24.912605
    38247.,  0.960870,  0.371739,  0.165000, -0.003561,  0.003618, 24.912976
    38249.,  0.960870,  0.371739,  0.180000, -0.002422,  0.002461, 24.912050
    38251.,  0.960870,  0.371739,  0.195000, -0.001271,  0.001292, 24.911478
    38254.,  0.941304,  0.371739,  0.165000, -0.005397,  0.003867, 24.911120
    38256.,  0.941304,  0.371739,  0.180000, -0.003671,  0.002630, 24.910171
    38258.,  0.941304,  0.371739,  0.195000, -0.001926,  0.001380, 24.909584
    38261.,  0.921739,  0.371739,  0.165000, -0.007302,  0.004228, 24.908489
    38263.,  0.921739,  0.371739,  0.180000, -0.004965,  0.002875, 24.907507
    38265.,  0.921739,  0.371739,  0.195000, -0.002606,  0.001509, 24.906900
    38268.,  0.902174,  0.371739,  0.165000, -0.009297,  0.004713, 24.905051
    38270.,  0.902174,  0.371739,  0.180000, -0.006322,  0.003205, 24.904025
    38272.,  0.902174,  0.371739,  0.195000, -0.003318,  0.001682, 24.903393
    38275.,  0.882609,  0.371739,  0.165000, -0.011406,  0.005341, 24.900760
    38277.,  0.882609,  0.371739,  0.180000, -0.007756,  0.003632, 24.899682
    38279.,  0.882609,  0.371739,  0.195000, -0.004070,  0.001906, 24.899017
    38282.,  0.863043,  0.371739,  0.165000, -0.013653,  0.006133, 24.895564
    38284.,  0.863043,  0.371739,  0.180000, -0.009282,  0.004170, 24.894424
    38286.,  0.863043,  0.371739,  0.195000, -0.004870,  0.002188, 24.893722
    38289.,  0.843478,  0.371739,  0.165000, -0.016060,  0.007120, 24.889399
    38291.,  0.843478,  0.371739,  0.180000, -0.010916,  0.004840, 24.888189
    38293.,  0.843478,  0.371739,  0.195000, -0.005727,  0.002539, 24.887444
    38296.,  0.823913,  0.371739,  0.165000, -0.018648,  0.008338, 24.882190
    38298.,  0.823913,  0.371739,  0.180000, -0.012671,  0.005666, 24.880903
    38300.,  0.823913,  0.371739,  0.195000, -0.006645,  0.002972, 24.880113
    38303.,  0.804348,  0.371739,  0.165000, -0.021432,  0.009831, 24.873851
    38305.,  0.804348,  0.371739,  0.180000, -0.014552,  0.006677, 24.872487
    38307.,  0.804348,  0.371739,  0.195000, -0.007629,  0.003501, 24.871653
    38310.,  0.784783,  0.371739,  0.165000, -0.024415,  0.011654, 24.864282
    38312.,  0.784783,  0.371739,  0.180000, -0.016558,  0.007905, 24.862849
    38314.,  0.784783,  0.371739,  0.195000, -0.008672,  0.004141, 24.861985
    38317.,  0.765217,  0.371739,  0.165000, -0.027580,  0.013866, 24.853363
    38319.,  0.765217,  0.371739,  0.180000, -0.018658,  0.009384, 24.851900
    38321.,  0.765217,  0.371739,  0.195000, -0.009754,  0.004907, 24.851043
    38324.,  0.745652,  0.371739,  0.165000, -0.030861,  0.016522, 24.840946
    38326.,  0.745652,  0.371739,  0.180000, -0.020774,  0.011129, 24.839548
    38328.,  0.745652,  0.371739,  0.195000, -0.010818,  0.005798, 24.838794
    38331.,  0.726087,  0.371739,  0.165000, -0.034103,  0.019648, 24.826810
    38333.,  0.726087,  0.371739,  0.180000, -0.022715,  0.013102, 24.825714
    38335.,  0.726087,  0.371739,  0.195000, -0.011728,  0.006771, 24.825294
    38338.,  0.706522,  0.371739,  0.165000, -0.036957,  0.023167, 24.810574
    38340.,  0.706522,  0.371739,  0.180000, -0.024050,  0.015109, 24.810334
    38342.,  0.706522,  0.371739,  0.195000, -0.012178,  0.007665, 24.810799
    38345.,  0.686957,  0.371739,  0.165000, -0.038703,  0.026718, 24.791494
    38347.,  0.686957,  0.371739,  0.180000, -0.023865,  0.016552, 24.793380
    38349.,  0.686957,  0.371739,  0.195000, -0.011512,  0.008021, 24.796007
    38352.,  0.667391,  0.371739,  0.165000, -0.037921,  0.029240, 24.768030
    38354.,  0.667391,  0.371739,  0.180000, -0.020307,  0.015819, 24.774870
    38356.,  0.667391,  0.371739,  0.195000, -0.008376,  0.006609, 24.782510
    38359.,  0.647826,  0.371739,  0.165000, -0.032104,  0.028101, 24.737086
    38361.,  0.647826,  0.371739,  0.180000, -0.010098,  0.009171, 24.754875
    38363.,  0.647826,  0.371739,  0.195000, -0.000406,  0.000674, 24.773627
    38366.,  0.628261,  0.371739,  0.165000, -0.017534,  0.017535, 24.692885
    38368.,  0.628261,  0.371739,  0.180000,  0.011918, -0.011917, 24.733414
    38370.,  0.628261,  0.371739,  0.195000,  0.016279, -0.016279, 24.775478
    38373.,  0.608696,  0.371739,  0.165000,  0.008496, -0.012574, 24.627379
    38375.,  0.608696,  0.371739,  0.180000,  0.049131, -0.061570, 24.710761
    38377.,  0.608696,  0.371739,  0.195000,  0.044552, -0.054841, 24.796934
    38380.,  0.589130,  0.371739,  0.165000,  0.042750, -0.074046, 24.530216
    38382.,  0.589130,  0.371739,  0.180000,  0.092602, -0.156001, 24.687942
    38384.,  0.589130,  0.371739,  0.195000,  0.075061, -0.127912, 24.849700
    38387.,  0.569565,  0.371739,  0.165000,  0.065570, -0.167014, 24.406411
    38389.,  0.569565,  0.371739,  0.180000,  0.129856, -0.301202, 24.651517
    38391.,  0.569565,  0.371739,  0.195000,  0.098791, -0.239826, 24.918033
    38394.,  0.980435,  0.352174,  0.165000, -0.001670,  0.003800, 24.915587
    38396.,  0.980435,  0.352174,  0.180000, -0.001135,  0.002585, 24.914695
    38398.,  0.980435,  0.352174,  0.195000, -0.000596,  0.001357, 24.914145
    38401.,  0.960870,  0.352174,  0.165000, -0.003358,  0.003955, 24.914546
    38403.,  0.960870,  0.352174,  0.180000, -0.002284,  0.002690, 24.913641
    38405.,  0.960870,  0.352174,  0.195000, -0.001199,  0.001412, 24.913082
    38408.,  0.941304,  0.352174,  0.165000, -0.005085,  0.004220, 24.912798
    38410.,  0.941304,  0.352174,  0.180000, -0.003458,  0.002871, 24.911870
    38412.,  0.941304,  0.352174,  0.195000, -0.001815,  0.001507, 24.911297
    38415.,  0.921739,  0.352174,  0.165000, -0.006868,  0.004604, 24.910322
    38417.,  0.921739,  0.352174,  0.180000, -0.004671,  0.003131, 24.909363
    38419.,  0.921739,  0.352174,  0.195000, -0.002451,  0.001643, 24.908771
    38422.,  0.902174,  0.352174,  0.165000, -0.008727,  0.005118, 24.907091
    38424.,  0.902174,  0.352174,  0.180000, -0.005935,  0.003481, 24.906091
    38426.,  0.902174,  0.352174,  0.195000, -0.003115,  0.001827, 24.905474
    38429.,  0.882609,  0.352174,  0.165000, -0.010681,  0.005780, 24.903068
    38431.,  0.882609,  0.352174,  0.180000, -0.007263,  0.003931, 24.902019
    38433.,  0.882609,  0.352174,  0.195000, -0.003811,  0.002063, 24.901372
    38436.,  0.863043,  0.352174,  0.165000, -0.012747,  0.006613, 24.898211
    38438.,  0.863043,  0.352174,  0.180000, -0.008667,  0.004497, 24.897104
    38440.,  0.863043,  0.352174,  0.195000, -0.004548,  0.002360, 24.896420
    38443.,  0.843478,  0.352174,  0.165000, -0.014941,  0.007645, 24.892467
    38445.,  0.843478,  0.352174,  0.180000, -0.010157,  0.005197, 24.891293
    38447.,  0.843478,  0.352174,  0.195000, -0.005329,  0.002727, 24.890570
    38450.,  0.823913,  0.352174,  0.165000, -0.017276,  0.008910, 24.885779
    38452.,  0.823913,  0.352174,  0.180000, -0.011740,  0.006056, 24.884531
    38454.,  0.823913,  0.352174,  0.195000, -0.006158,  0.003177, 24.883764
    38457.,  0.804348,  0.352174,  0.165000, -0.019759,  0.010451, 24.878079
    38459.,  0.804348,  0.352174,  0.180000, -0.013421,  0.007100, 24.876754
    38461.,  0.804348,  0.352174,  0.195000, -0.007037,  0.003723, 24.875942
    38464.,  0.784783,  0.352174,  0.165000, -0.022386,  0.012317, 24.869296
    38466.,  0.784783,  0.352174,  0.180000, -0.015192,  0.008360, 24.867898
    38468.,  0.784783,  0.352174,  0.195000, -0.007960,  0.004381, 24.867049
    38471.,  0.765217,  0.352174,  0.165000, -0.025136,  0.014563, 24.859349
    38473.,  0.765217,  0.352174,  0.180000, -0.017029,  0.009868, 24.857899
    38475.,  0.765217,  0.352174,  0.195000, -0.008911,  0.005165, 24.857035
    38478.,  0.745652,  0.352174,  0.165000, -0.027953,  0.017243, 24.848145
    38480.,  0.745652,  0.352174,  0.180000, -0.018874,  0.011647, 24.846701
    38482.,  0.745652,  0.352174,  0.195000, -0.009851,  0.006081, 24.845878
    38485.,  0.726087,  0.352174,  0.165000, -0.030723,  0.020392, 24.835565
    38487.,  0.726087,  0.352174,  0.180000, -0.020605,  0.013684, 24.834262
    38489.,  0.726087,  0.352174,  0.195000, -0.010698,  0.007108, 24.833615
    38492.,  0.706522,  0.352174,  0.165000, -0.033225,  0.023985, 24.821425
    38494.,  0.706522,  0.352174,  0.180000, -0.021977,  0.015879, 24.820570
    38496.,  0.706522,  0.352174,  0.195000, -0.011282,  0.008158, 24.820401
    38499.,  0.686957,  0.352174,  0.165000, -0.035056,  0.027843, 24.805398
    38501.,  0.686957,  0.352174,  0.180000, -0.022524,  0.017916, 24.805651
    38503.,  0.686957,  0.352174,  0.195000, -0.011281,  0.008985, 24.806620
    38506.,  0.667391,  0.352174,  0.165000, -0.035528,  0.031445, 24.786862
    38508.,  0.667391,  0.352174,  0.180000, -0.021430,  0.019005, 24.789596
    38510.,  0.667391,  0.352174,  0.195000, -0.010120,  0.008993, 24.793082
    38513.,  0.647826,  0.352174,  0.165000, -0.033607,  0.033608, 24.764699
    38515.,  0.647826,  0.352174,  0.180000, -0.017434,  0.017435, 24.772568
    38517.,  0.647826,  0.352174,  0.195000, -0.006899,  0.006899, 24.781266
    38520.,  0.628261,  0.352174,  0.165000, -0.028100,  0.032105, 24.737087
    38522.,  0.628261,  0.352174,  0.180000, -0.009171,  0.010099, 24.754875
    38524.,  0.628261,  0.352174,  0.195000, -0.000673,  0.000406, 24.773628
    38527.,  0.608696,  0.352174,  0.165000, -0.018323,  0.023491, 24.701831
    38529.,  0.608696,  0.352174,  0.180000,  0.004133, -0.007782, 24.736715
    38531.,  0.608696,  0.352174,  0.195000,  0.008996, -0.013943, 24.773127
    38534.,  0.589130,  0.352174,  0.165000, -0.005965,  0.005101, 24.657823
    38536.,  0.589130,  0.352174,  0.180000,  0.020392, -0.040402, 24.719183
    38538.,  0.589130,  0.352174,  0.195000,  0.021528, -0.039960, 24.782820
    38541.,  0.569565,  0.352174,  0.165000,  0.003908, -0.022565, 24.606655
    38543.,  0.569565,  0.352174,  0.180000,  0.031120, -0.086046, 24.699505
    38545.,  0.569565,  0.352174,  0.195000,  0.031597, -0.076767, 24.798570
    38548.,  0.980435,  0.332609,  0.165000, -0.001565,  0.004056, 24.917216
    38550.,  0.980435,  0.332609,  0.180000, -0.001064,  0.002759, 24.916346
    38552.,  0.980435,  0.332609,  0.195000, -0.000559,  0.001448, 24.915809
    38555.,  0.960870,  0.332609,  0.165000, -0.003145,  0.004217, 24.916241
    38557.,  0.960870,  0.332609,  0.180000, -0.002139,  0.002868, 24.915358
    38559.,  0.960870,  0.332609,  0.195000, -0.001123,  0.001505, 24.914813
    38562.,  0.941304,  0.332609,  0.165000, -0.004756,  0.004492, 24.914604
    38564.,  0.941304,  0.332609,  0.180000, -0.003235,  0.003055, 24.913700
    38566.,  0.941304,  0.332609,  0.195000, -0.001698,  0.001603, 24.913142
    38569.,  0.921739,  0.332609,  0.165000, -0.006414,  0.004888, 24.912291
    38571.,  0.921739,  0.332609,  0.180000, -0.004362,  0.003324, 24.911356
    38573.,  0.921739,  0.332609,  0.195000, -0.002289,  0.001745, 24.910780
    38576.,  0.902174,  0.332609,  0.165000, -0.008134,  0.005417, 24.909276
    38578.,  0.902174,  0.332609,  0.180000, -0.005531,  0.003685, 24.908304
    38580.,  0.902174,  0.332609,  0.195000, -0.002903,  0.001934, 24.907705
    38583.,  0.882609,  0.332609,  0.165000, -0.009928,  0.006097, 24.905533
    38585.,  0.882609,  0.332609,  0.180000, -0.006751,  0.004147, 24.904515
    38587.,  0.882609,  0.332609,  0.195000, -0.003543,  0.002176, 24.903887
    38590.,  0.863043,  0.332609,  0.165000, -0.011811,  0.006948, 24.901027
    38592.,  0.863043,  0.332609,  0.180000, -0.008031,  0.004725, 24.899953
    38594.,  0.863043,  0.332609,  0.195000, -0.004214,  0.002479, 24.899292
    38597.,  0.843478,  0.332609,  0.165000, -0.013791,  0.007996, 24.895717
    38599.,  0.843478,  0.332609,  0.180000, -0.009376,  0.005437, 24.894581
    38601.,  0.843478,  0.332609,  0.195000, -0.004919,  0.002853, 24.893880
    38604.,  0.823913,  0.332609,  0.165000, -0.015876,  0.009273, 24.889560
    38606.,  0.823913,  0.332609,  0.180000, -0.010791,  0.006303, 24.888354
    38608.,  0.823913,  0.332609,  0.195000, -0.005661,  0.003307, 24.887611
    38611.,  0.804348,  0.332609,  0.165000, -0.018065,  0.010816, 24.882508
    38613.,  0.804348,  0.332609,  0.180000, -0.012274,  0.007349, 24.881227
    38615.,  0.804348,  0.332609,  0.195000, -0.006437,  0.003855, 24.880441
    38618.,  0.784783,  0.332609,  0.165000, -0.020350,  0.012669, 24.874512
    38620.,  0.784783,  0.332609,  0.180000, -0.013817,  0.008603, 24.873157
    38622.,  0.784783,  0.332609,  0.195000, -0.007243,  0.004510, 24.872330
    38625.,  0.765217,  0.332609,  0.165000, -0.022703,  0.014880, 24.865524
    38627.,  0.765217,  0.332609,  0.180000, -0.015397,  0.010093, 24.864104
    38629.,  0.765217,  0.332609,  0.195000, -0.008064,  0.005287, 24.863248
    38632.,  0.745652,  0.332609,  0.165000, -0.025077,  0.017496, 24.855493
    38634.,  0.745652,  0.332609,  0.180000, -0.016971,  0.011843, 24.854041
    38636.,  0.745652,  0.332609,  0.195000, -0.008874,  0.006193, 24.853186
    38639.,  0.726087,  0.332609,  0.165000, -0.027382,  0.020554, 24.844369
    38641.,  0.726087,  0.332609,  0.180000, -0.018454,  0.013856, 24.842957
    38643.,  0.726087,  0.332609,  0.195000, -0.009619,  0.007223, 24.842177
    38646.,  0.706522,  0.332609,  0.165000, -0.029469,  0.024053, 24.832086
    38648.,  0.706522,  0.332609,  0.180000, -0.019704,  0.016089, 24.830874
    38650.,  0.706522,  0.332609,  0.195000, -0.010205,  0.008335, 24.830325
    38653.,  0.686957,  0.332609,  0.165000, -0.031097,  0.027918, 24.818545
    38655.,  0.686957,  0.332609,  0.180000, -0.020478,  0.018391, 24.817855
    38657.,  0.686957,  0.332609,  0.195000, -0.010474,  0.009410, 24.817858
    38660.,  0.667391,  0.332609,  0.165000, -0.031911,  0.031911, 24.803568
    38662.,  0.667391,  0.332609,  0.180000, -0.020406,  0.020406, 24.804029
    38664.,  0.667391,  0.332609,  0.195000, -0.010177,  0.010177, 24.805206
    38667.,  0.647826,  0.332609,  0.165000, -0.031444,  0.035529, 24.786862
    38669.,  0.647826,  0.332609,  0.180000, -0.019004,  0.021431, 24.789596
    38671.,  0.647826,  0.332609,  0.195000, -0.008992,  0.010120, 24.793083
    38674.,  0.628261,  0.332609,  0.165000, -0.029239,  0.037922, 24.768031
    38676.,  0.628261,  0.332609,  0.180000, -0.015818,  0.020307, 24.774871
    38678.,  0.628261,  0.332609,  0.195000, -0.006608,  0.008376, 24.782510
    38681.,  0.608696,  0.332609,  0.165000, -0.025132,  0.037971, 24.746777
    38683.,  0.608696,  0.332609,  0.180000, -0.010890,  0.015632, 24.760271
    38685.,  0.608696,  0.332609,  0.195000, -0.003142,  0.003978, 24.774664
    38688.,  0.589130,  0.332609,  0.165000, -0.019589,  0.034890, 24.723204
    38690.,  0.589130,  0.332609,  0.180000, -0.005157,  0.006438, 24.746444
    38692.,  0.589130,  0.332609,  0.195000,  0.000695, -0.003933, 24.770648
    38695.,  0.569565,  0.332609,  0.165000, -0.014201,  0.029128, 24.698878
    38697.,  0.569565,  0.332609,  0.180000, -0.000269, -0.006454, 24.732850
    38699.,  0.569565,  0.332609,  0.195000,  0.003886, -0.014626, 24.768758
    38702.,  0.980435,  0.313043,  0.165000, -0.001457,  0.004238, 24.918936
    38704.,  0.980435,  0.313043,  0.180000, -0.000991,  0.002883, 24.918088
    38706.,  0.980435,  0.313043,  0.195000, -0.000520,  0.001513, 24.917565
    38709.,  0.960870,  0.313043,  0.165000, -0.002927,  0.004402, 24.918028
    38711.,  0.960870,  0.313043,  0.180000, -0.001991,  0.002994, 24.917169
    38713.,  0.960870,  0.313043,  0.195000, -0.001045,  0.001571, 24.916638
    38716.,  0.941304,  0.313043,  0.165000, -0.004421,  0.004679, 24.916506
    38718.,  0.941304,  0.313043,  0.180000, -0.003007,  0.003183, 24.915627
    38720.,  0.941304,  0.313043,  0.195000, -0.001578,  0.001671, 24.915084
    38723.,  0.921739,  0.313043,  0.165000, -0.005952,  0.005079, 24.914358
    38725.,  0.921739,  0.313043,  0.180000, -0.004048,  0.003455, 24.913451
    38727.,  0.921739,  0.313043,  0.195000, -0.002124,  0.001813, 24.912891
    38730.,  0.902174,  0.313043,  0.165000, -0.007530,  0.005612, 24.911564
    38732.,  0.902174,  0.313043,  0.180000, -0.005121,  0.003817, 24.910622
    38734.,  0.902174,  0.313043,  0.195000, -0.002688,  0.002003, 24.910040
    38737.,  0.882609,  0.313043,  0.165000, -0.009167,  0.006294, 24.908104
    38739.,  0.882609,  0.313043,  0.180000, -0.006234,  0.004280, 24.907119
    38741.,  0.882609,  0.313043,  0.195000, -0.003271,  0.002246, 24.906511
    38744.,  0.863043,  0.313043,  0.165000, -0.010868,  0.007142, 24.903951
    38746.,  0.863043,  0.313043,  0.180000, -0.007390,  0.004857, 24.902914
    38748.,  0.863043,  0.313043,  0.195000, -0.003878,  0.002549, 24.902275
    38751.,  0.843478,  0.313043,  0.165000, -0.012641,  0.008181, 24.899076
    38753.,  0.843478,  0.313043,  0.180000, -0.008595,  0.005563, 24.897981
    38755.,  0.843478,  0.313043,  0.195000, -0.004510,  0.002919, 24.897305
    38758.,  0.823913,  0.313043,  0.165000, -0.014486,  0.009438, 24.893449
    38760.,  0.823913,  0.313043,  0.180000, -0.009847,  0.006416, 24.892287
    38762.,  0.823913,  0.313043,  0.195000, -0.005166,  0.003367, 24.891572
    38765.,  0.804348,  0.313043,  0.165000, -0.016397,  0.010946, 24.887035
    38767.,  0.804348,  0.313043,  0.180000, -0.011143,  0.007439, 24.885803
    38769.,  0.804348,  0.313043,  0.195000, -0.005845,  0.003903, 24.885045
    38772.,  0.784783,  0.313043,  0.165000, -0.018361,  0.012741, 24.879808
    38774.,  0.784783,  0.313043,  0.180000, -0.012472,  0.008656, 24.878502
    38776.,  0.784783,  0.313043,  0.195000, -0.006540,  0.004539, 24.877702
    38779.,  0.765217,  0.313043,  0.165000, -0.020350,  0.014863, 24.871742
    38781.,  0.765217,  0.313043,  0.180000, -0.013813,  0.010089, 24.870367
    38783.,  0.765217,  0.313043,  0.195000, -0.007239,  0.005288, 24.869529
    38786.,  0.745652,  0.313043,  0.165000, -0.022318,  0.017349, 24.862819
    38788.,  0.745652,  0.313043,  0.180000, -0.015128,  0.011761, 24.861389
    38790.,  0.745652,  0.313043,  0.195000, -0.007920,  0.006158, 24.860531
    38793.,  0.726087,  0.313043,  0.165000, -0.024193,  0.020231, 24.853031
    38795.,  0.726087,  0.313043,  0.180000, -0.016359,  0.013681, 24.851583
    38797.,  0.726087,  0.313043,  0.195000, -0.008549,  0.007150, 24.850742
    38800.,  0.706522,  0.313043,  0.165000, -0.025865,  0.023518, 24.842381
    38802.,  0.706522,  0.313043,  0.180000, -0.017413,  0.015834, 24.840994
    38804.,  0.706522,  0.313043,  0.195000, -0.009068,  0.008246, 24.840245
    38807.,  0.686957,  0.313043,  0.165000, -0.027176,  0.027176, 24.830880
    38809.,  0.686957,  0.313043,  0.180000, -0.018152,  0.018152, 24.829705
    38811.,  0.686957,  0.313043,  0.195000, -0.009393,  0.009393, 24.829197
    38814.,  0.667391,  0.313043,  0.165000, -0.027917,  0.031097, 24.818545
    38816.,  0.667391,  0.313043,  0.180000, -0.018391,  0.020478, 24.817855
    38818.,  0.667391,  0.313043,  0.195000, -0.009409,  0.010474, 24.817858
    38821.,  0.647826,  0.313043,  0.165000, -0.027842,  0.035057, 24.805398
    38823.,  0.647826,  0.313043,  0.180000, -0.017916,  0.022525, 24.805651
    38825.,  0.647826,  0.313043,  0.195000, -0.008985,  0.011281, 24.806621
    38828.,  0.628261,  0.313043,  0.165000, -0.026717,  0.038703, 24.791495
    38830.,  0.628261,  0.313043,  0.180000, -0.016551,  0.023865, 24.793381
    38832.,  0.628261,  0.313043,  0.195000, -0.008020,  0.011512, 24.796007
    38835.,  0.608696,  0.313043,  0.165000, -0.024417,  0.041596, 24.777013
    38837.,  0.608696,  0.313043,  0.180000, -0.014263,  0.024010, 24.781407
    38839.,  0.608696,  0.313043,  0.195000, -0.006520,  0.010835, 24.786582
    38842.,  0.589130,  0.313043,  0.165000, -0.021050,  0.043418, 24.762353
    38844.,  0.589130,  0.313043,  0.180000, -0.011311,  0.022655, 24.770230
    38846.,  0.589130,  0.313043,  0.195000, -0.004656,  0.009002, 24.778928
    38849.,  0.569565,  0.313043,  0.165000, -0.017107,  0.044261, 24.748326
    38851.,  0.569565,  0.313043,  0.180000, -0.008479,  0.020251, 24.759981
    38853.,  0.569565,  0.313043,  0.195000, -0.003055,  0.006531, 24.772750
    38856.,  0.980435,  0.293478,  0.165000, -0.001349,  0.004347, 24.920716
    38858.,  0.980435,  0.293478,  0.180000, -0.000918,  0.002957, 24.919892
    38860.,  0.980435,  0.293478,  0.195000, -0.000482,  0.001552, 24.919383
    38863.,  0.960870,  0.293478,  0.165000, -0.002708,  0.004509, 24.919876
    38865.,  0.960870,  0.293478,  0.180000, -0.001842,  0.003067, 24.919040
    38867.,  0.960870,  0.293478,  0.195000, -0.000967,  0.001610, 24.918525
    38870.,  0.941304,  0.293478,  0.165000, -0.004085,  0.004785, 24.918469
    38872.,  0.941304,  0.293478,  0.180000, -0.002779,  0.003255, 24.917615
    38874.,  0.941304,  0.293478,  0.195000, -0.001458,  0.001708, 24.917089
    38877.,  0.921739,  0.293478,  0.165000, -0.005490,  0.005180, 24.916485
    38879.,  0.921739,  0.293478,  0.180000, -0.003734,  0.003523, 24.915606
    38881.,  0.921739,  0.293478,  0.195000, -0.001960,  0.001849, 24.915063
    38884.,  0.902174,  0.293478,  0.165000, -0.006931,  0.005706, 24.913912
    38886.,  0.902174,  0.293478,  0.180000, -0.004714,  0.003881, 24.913000
    38888.,  0.902174,  0.293478,  0.195000, -0.002474,  0.002037, 24.912437
    38891.,  0.882609,  0.293478,  0.165000, -0.008413,  0.006375, 24.910733
    38893.,  0.882609,  0.293478,  0.180000, -0.005721,  0.004336, 24.909780
    38895.,  0.882609,  0.293478,  0.195000, -0.003003,  0.002275, 24.909193
    38898.,  0.863043,  0.293478,  0.165000, -0.009941,  0.007204, 24.906928
